Datetime;Parking;Free slots
2026-05-08 06:30:00;P+R Kurdwanów;131.0
2026-05-08 07:00:00;P+R Górka Narodowa;376.0
2026-05-08 07:00:00;P+R Pachońskiego;0.0
2026-05-08 07:00:00;P+R Krowodrza Górka;48.0
2026-05-08 07:00:00;P+R Czerwone Maki;123.0
2026-05-08 07:00:00;P+R Mały Płaszów;129.0
2026-05-08 07:00:00;P+R Nowy Bieżanów;28.0
2026-05-08 07:00:00;P+R Kurdwanów;114.0
2026-05-08 07:30:00;P+R Górka Narodowa;339.0
2026-05-08 07:30:00;P+R Pachońskiego;0.0
2026-05-08 07:30:00;P+R Krowodrza Górka;22.0
2026-05-08 07:30:00;P+R Czerwone Maki;96.0
2026-05-08 07:30:00;P+R Mały Płaszów;120.0
2026-05-08 07:30:00;P+R Nowy Bieżanów;9.0
2026-05-08 07:30:00;P+R Kurdwanów;108.0
2026-05-08 08:00:00;P+R Górka Narodowa;306.0
2026-05-08 08:00:00;P+R Pachońskiego;0.0
2026-05-08 08:00:00;P+R Krowodrza Górka;12.0
2026-05-08 08:00:00;P+R Czerwone Maki;69.0
2026-05-08 08:00:00;P+R Mały Płaszów;112.0
2026-05-08 08:00:00;P+R Nowy Bieżanów;3.0
2026-05-08 08:00:00;P+R Kurdwanów;94.0
2026-05-08 08:30:00;P+R Górka Narodowa;282.0
2026-05-08 08:30:00;P+R Pachońskiego;0.0
2026-05-08 08:30:00;P+R Krowodrza Górka;2.0
2026-05-08 08:30:00;P+R Czerwone Maki;59.0
2026-05-08 08:30:00;P+R Mały Płaszów;105.0
2026-05-08 08:30:00;P+R Nowy Bieżanów;2.0
2026-05-08 08:30:00;P+R Kurdwanów;86.0
2026-05-08 09:00:00;P+R Górka Narodowa;263.0
2026-05-08 09:00:00;P+R Pachońskiego;1.0
2026-05-08 09:00:00;P+R Krowodrza Górka;0.0
2026-05-08 09:00:00;P+R Czerwone Maki;42.0
2026-05-08 09:00:00;P+R Mały Płaszów;98.0
2026-05-08 09:00:00;P+R Nowy Bieżanów;0.0
2026-05-08 09:00:00;P+R Kurdwanów;81.0
2026-05-08 09:30:00;P+R Górka Narodowa;254.0
2026-05-08 09:30:00;P+R Pachońskiego;0.0
2026-05-08 09:30:00;P+R Krowodrza Górka;3.0
2026-05-08 09:30:00;P+R Czerwone Maki;34.0
2026-05-08 09:30:00;P+R Mały Płaszów;96.0
2026-05-08 09:30:00;P+R Nowy Bieżanów;0.0
2026-05-08 09:30:00;P+R Kurdwanów;79.0
2026-05-08 10:00:00;P+R Górka Narodowa;242.0
2026-05-08 10:00:00;P+R Pachońskiego;1.0
2026-05-08 10:00:00;P+R Krowodrza Górka;6.0
2026-05-08 10:00:00;P+R Czerwone Maki;28.0
2026-05-08 10:00:00;P+R Mały Płaszów;94.0
2026-05-08 10:00:00;P+R Nowy Bieżanów;2.0
2026-05-08 10:00:00;P+R Kurdwanów;77.0
2026-05-08 10:30:00;P+R Górka Narodowa;236.0
2026-05-08 10:30:00;P+R Pachońskiego;0.0
2026-05-08 10:30:00;P+R Krowodrza Górka;0.0
2026-05-08 10:30:00;P+R Czerwone Maki;28.0
2026-05-08 10:30:00;P+R Mały Płaszów;92.0
2026-05-08 10:30:00;P+R Nowy Bieżanów;1.0
2026-05-08 10:30:00;P+R Kurdwanów;76.0
2026-05-08 11:00:00;P+R Górka Narodowa;227.0
2026-05-08 11:00:00;P+R Pachońskiego;1.0
2026-05-08 11:00:00;P+R Krowodrza Górka;0.0
2026-05-08 11:00:00;P+R Czerwone Maki;27.0
2026-05-08 11:00:00;P+R Mały Płaszów;93.0
2026-05-08 11:00:00;P+R Nowy Bieżanów;0.0
2026-05-08 11:00:00;P+R Kurdwanów;69.0
2026-05-08 11:30:00;P+R Górka Narodowa;227.0
2026-05-08 11:30:00;P+R Pachońskiego;1.0
2026-05-08 11:30:00;P+R Krowodrza Górka;1.0
2026-05-08 11:30:00;P+R Czerwone Maki;31.0
2026-05-08 11:30:00;P+R Mały Płaszów;97.0
2026-05-08 11:30:00;P+R Nowy Bieżanów;1.0
2026-05-08 11:30:00;P+R Kurdwanów;67.0
2026-05-08 12:00:00;P+R Górka Narodowa;226.0
2026-05-08 12:00:00;P+R Pachońskiego;0.0
2026-05-08 12:00:00;P+R Krowodrza Górka;2.0
2026-05-08 12:00:00;P+R Czerwone Maki;31.0
2026-05-08 12:00:00;P+R Mały Płaszów;94.0
2026-05-08 12:00:00;P+R Nowy Bieżanów;3.0
2026-05-08 12:00:00;P+R Kurdwanów;65.0
2026-05-08 12:30:00;P+R Górka Narodowa;230.0
2026-05-08 12:30:00;P+R Pachońskiego;0.0
2026-05-08 12:30:00;P+R Krowodrza Górka;4.0
2026-05-08 12:30:00;P+R Czerwone Maki;34.0
2026-05-08 12:30:00;P+R Mały Płaszów;95.0
2026-05-08 12:30:00;P+R Nowy Bieżanów;3.0
2026-05-08 12:30:00;P+R Kurdwanów;64.0
2026-05-08 13:00:00;P+R Górka Narodowa;239.0
2026-05-08 13:00:00;P+R Pachońskiego;0.0
2026-05-08 13:00:00;P+R Krowodrza Górka;6.0
2026-05-08 13:00:00;P+R Czerwone Maki;38.0
2026-05-08 13:00:00;P+R Mały Płaszów;94.0
2026-05-08 13:00:00;P+R Nowy Bieżanów;4.0
2026-05-08 13:00:00;P+R Kurdwanów;69.0
2026-05-08 13:30:00;P+R Górka Narodowa;247.0
2026-05-08 13:30:00;P+R Pachońskiego;5.0
2026-05-08 13:30:00;P+R Krowodrza Górka;5.0
2026-05-08 13:30:00;P+R Czerwone Maki;42.0
2026-05-08 13:30:00;P+R Mały Płaszów;94.0
2026-05-08 13:30:00;P+R Nowy Bieżanów;5.0
2026-05-08 13:30:00;P+R Kurdwanów;72.0
2026-05-08 14:00:00;P+R Górka Narodowa;249.0
2026-05-08 14:00:00;P+R Pachońskiego;10.0
2026-05-08 14:00:00;P+R Krowodrza Górka;6.0
2026-05-08 14:00:00;P+R Czerwone Maki;49.0
2026-05-08 14:00:00;P+R Mały Płaszów;100.0
2026-05-08 14:00:00;P+R Nowy Bieżanów;10.0
2026-05-08 14:00:00;P+R Kurdwanów;78.0
2026-05-08 14:30:00;P+R Górka Narodowa;256.0
2026-05-08 14:30:00;P+R Pachońskiego;18.0
2026-05-08 14:30:00;P+R Krowodrza Górka;8.0
2026-05-08 14:30:00;P+R Czerwone Maki;54.0
2026-05-08 14:30:00;P+R Mały Płaszów;101.0
2026-05-08 14:30:00;P+R Nowy Bieżanów;14.0
2026-05-08 14:30:00;P+R Kurdwanów;78.0
2026-05-08 15:00:00;P+R Górka Narodowa;265.0
2026-05-08 15:00:00;P+R Pachońskiego;26.0
2026-05-08 15:00:00;P+R Krowodrza Górka;12.0
2026-05-08 15:00:00;P+R Czerwone Maki;66.0
2026-05-08 15:00:00;P+R Mały Płaszów;106.0
2026-05-08 15:00:00;P+R Nowy Bieżanów;23.0
2026-05-08 15:00:00;P+R Kurdwanów;88.0
2026-05-08 15:30:00;P+R Górka Narodowa;277.0
2026-05-08 15:30:00;P+R Pachońskiego;47.0
2026-05-08 15:30:00;P+R Krowodrza Górka;14.0
2026-05-08 15:30:00;P+R Czerwone Maki;72.0
2026-05-08 15:30:00;P+R Mały Płaszów;111.0
2026-05-08 15:30:00;P+R Nowy Bieżanów;25.0
2026-05-08 15:30:00;P+R Kurdwanów;96.0
2026-05-08 16:00:00;P+R Górka Narodowa;303.0
2026-05-08 16:00:00;P+R Pachońskiego;66.0
2026-05-08 16:00:00;P+R Krowodrza Górka;27.0
2026-05-08 16:00:00;P+R Czerwone Maki;89.0
2026-05-08 16:00:00;P+R Mały Płaszów;123.0
2026-05-08 16:00:00;P+R Nowy Bieżanów;49.0
2026-05-08 16:00:00;P+R Kurdwanów;105.0
2026-05-08 16:30:00;P+R Górka Narodowa;317.0
2026-05-08 16:30:00;P+R Pachońskiego;74.0
2026-05-08 16:30:00;P+R Krowodrza Górka;39.0
2026-05-08 16:30:00;P+R Czerwone Maki;102.0
2026-05-08 16:30:00;P+R Mały Płaszów;123.0
2026-05-08 16:30:00;P+R Nowy Bieżanów;63.0
2026-05-08 16:30:00;P+R Kurdwanów;109.0
2026-05-08 17:00:00;P+R Górka Narodowa;336.0
2026-05-08 17:00:00;P+R Pachońskiego;74.0
2026-05-08 17:00:00;P+R Krowodrza Górka;37.0
2026-05-08 17:00:00;P+R Czerwone Maki;115.0
2026-05-08 17:00:00;P+R Mały Płaszów;127.0
2026-05-08 17:00:00;P+R Nowy Bieżanów;69.0
2026-05-08 17:00:00;P+R Kurdwanów;118.0
2026-05-08 17:30:00;P+R Górka Narodowa;349.0
2026-05-08 17:30:00;P+R Pachońskiego;76.0
2026-05-08 17:30:00;P+R Krowodrza Górka;47.0
2026-05-08 17:30:00;P+R Czerwone Maki;116.0
2026-05-08 17:30:00;P+R Mały Płaszów;131.0
2026-05-08 17:30:00;P+R Nowy Bieżanów;71.0
2026-05-08 17:30:00;P+R Kurdwanów;123.0
2026-05-08 18:00:00;P+R Górka Narodowa;366.0
2026-05-08 18:00:00;P+R Pachońskiego;79.0
2026-05-08 18:00:00;P+R Krowodrza Górka;54.0
2026-05-08 18:00:00;P+R Czerwone Maki;130.0
2026-05-08 18:00:00;P+R Mały Płaszów;133.0
2026-05-08 18:00:00;P+R Nowy Bieżanów;75.0
2026-05-08 18:00:00;P+R Kurdwanów;130.0
2026-05-08 18:30:00;P+R Górka Narodowa;368.0
2026-05-08 18:30:00;P+R Pachońskiego;81.0
2026-05-08 18:30:00;P+R Krowodrza Górka;52.0
2026-05-08 18:30:00;P+R Czerwone Maki;136.0
2026-05-08 18:30:00;P+R Mały Płaszów;137.0
2026-05-08 18:30:00;P+R Nowy Bieżanów;75.0
2026-05-08 18:30:00;P+R Kurdwanów;134.0
2026-05-08 19:00:00;P+R Górka Narodowa;382.0
2026-05-08 19:00:00;P+R Pachońskiego;80.0
2026-05-08 19:00:00;P+R Krowodrza Górka;57.0
2026-05-08 19:00:00;P+R Czerwone Maki;138.0
2026-05-08 19:00:00;P+R Mały Płaszów;136.0
2026-05-08 19:00:00;P+R Nowy Bieżanów;76.0
2026-05-08 19:00:00;P+R Kurdwanów;134.0
2026-05-08 19:30:00;P+R Górka Narodowa;384.0
2026-05-08 19:30:00;P+R Pachońskiego;80.0
2026-05-08 19:30:00;P+R Krowodrza Górka;60.0
2026-05-08 19:30:00;P+R Czerwone Maki;145.0
2026-05-08 19:30:00;P+R Mały Płaszów;135.0
2026-05-08 19:30:00;P+R Nowy Bieżanów;79.0
2026-05-08 19:30:00;P+R Kurdwanów;136.0
2026-05-08 20:00:00;P+R Górka Narodowa;390.0
2026-05-08 20:00:00;P+R Pachońskiego;79.0
2026-05-08 20:00:00;P+R Krowodrza Górka;65.0
2026-05-08 20:00:00;P+R Czerwone Maki;151.0
2026-05-08 20:00:00;P+R Mały Płaszów;138.0
2026-05-08 20:00:00;P+R Nowy Bieżanów;83.0
2026-05-08 20:00:00;P+R Kurdwanów;139.0
2026-05-08 20:30:00;P+R Górka Narodowa;396.0
2026-05-08 20:30:00;P+R Pachońskiego;79.0
2026-05-08 20:30:00;P+R Krowodrza Górka;66.0
2026-05-08 20:30:00;P+R Czerwone Maki;154.0
2026-05-08 20:30:00;P+R Mały Płaszów;140.0
2026-05-08 20:30:00;P+R Nowy Bieżanów;84.0
2026-05-08 20:30:00;P+R Kurdwanów;139.0
2026-05-08 21:00:00;P+R Górka Narodowa;404.0
2026-05-08 21:00:00;P+R Pachońskiego;82.0
2026-05-08 21:00:00;P+R Krowodrza Górka;70.0
2026-05-08 21:00:00;P+R Czerwone Maki;155.0
2026-05-08 21:00:00;P+R Mały Płaszów;141.0
2026-05-08 21:00:00;P+R Nowy Bieżanów;88.0
2026-05-08 21:00:00;P+R Kurdwanów;143.0
2026-05-08 21:30:00;P+R Górka Narodowa;408.0
2026-05-08 21:30:00;P+R Pachońskiego;82.0
2026-05-08 21:30:00;P+R Krowodrza Górka;77.0
2026-05-08 21:30:00;P+R Czerwone Maki;156.0
2026-05-08 21:30:00;P+R Mały Płaszów;141.0
2026-05-08 21:30:00;P+R Nowy Bieżanów;92.0
2026-05-08 21:30:00;P+R Kurdwanów;142.0
2026-05-08 22:00:00;P+R Górka Narodowa;417.0
2026-05-08 22:00:00;P+R Pachońskiego;83.0
2026-05-08 22:00:00;P+R Krowodrza Górka;84.0
2026-05-08 22:00:00;P+R Czerwone Maki;161.0
2026-05-08 22:00:00;P+R Mały Płaszów;142.0
2026-05-08 22:00:00;P+R Nowy Bieżanów;93.0
2026-05-08 22:00:00;P+R Kurdwanów;145.0
2026-05-08 22:30:00;P+R Górka Narodowa;419.0
2026-05-08 22:30:00;P+R Pachońskiego;86.0
2026-05-08 22:30:00;P+R Krowodrza Górka;89.0
2026-05-08 22:30:00;P+R Czerwone Maki;165.0
2026-05-08 22:30:00;P+R Mały Płaszów;143.0
2026-05-08 22:30:00;P+R Nowy Bieżanów;93.0
2026-05-08 22:30:00;P+R Kurdwanów;146.0
2026-05-08 23:00:00;P+R Górka Narodowa;425.0
2026-05-08 23:00:00;P+R Pachońskiego;86.0
2026-05-08 23:00:00;P+R Krowodrza Górka;91.0
2026-05-08 23:00:00;P+R Czerwone Maki;170.0
2026-05-08 23:00:00;P+R Mały Płaszów;146.0
2026-05-08 23:00:00;P+R Nowy Bieżanów;96.0
2026-05-08 23:00:00;P+R Kurdwanów;149.0
2026-05-08 23:30:00;P+R Górka Narodowa;426.0
2026-05-08 23:30:00;P+R Pachońskiego;87.0
2026-05-08 23:30:00;P+R Krowodrza Górka;92.0
2026-05-08 23:30:00;P+R Czerwone Maki;174.0
2026-05-08 23:30:00;P+R Mały Płaszów;146.0
2026-05-08 23:30:00;P+R Nowy Bieżanów;96.0
2026-05-08 23:30:00;P+R Kurdwanów;153.0
2026-05-09 00:00:00;P+R Górka Narodowa;429.0
2026-05-09 00:00:00;P+R Pachońskiego;88.0
2026-05-09 00:00:00;P+R Krowodrza Górka;94.0
2026-05-09 00:00:00;P+R Czerwone Maki;177.0
2026-05-09 00:00:00;P+R Mały Płaszów;147.0
2026-05-09 00:00:00;P+R Nowy Bieżanów;96.0
2026-05-09 00:00:00;P+R Kurdwanów;153.0
2026-05-09 00:30:00;P+R Górka Narodowa;430.0
2026-05-09 00:30:00;P+R Pachońskiego;88.0
2026-05-09 00:30:00;P+R Krowodrza Górka;95.0
2026-05-09 00:30:00;P+R Czerwone Maki;180.0
2026-05-09 00:30:00;P+R Mały Płaszów;152.0
2026-05-09 00:30:00;P+R Nowy Bieżanów;97.0
2026-05-09 00:30:00;P+R Kurdwanów;154.0
2026-05-09 01:00:00;P+R Górka Narodowa;430.0
2026-05-09 01:00:00;P+R Pachońskiego;88.0
2026-05-09 01:00:00;P+R Krowodrza Górka;95.0
2026-05-09 01:00:00;P+R Czerwone Maki;180.0
2026-05-09 01:00:00;P+R Mały Płaszów;152.0
2026-05-09 01:00:00;P+R Nowy Bieżanów;98.0
2026-05-09 01:00:00;P+R Kurdwanów;155.0
2026-05-09 01:30:00;P+R Górka Narodowa;430.0
2026-05-09 01:30:00;P+R Pachońskiego;88.0
2026-05-09 01:30:00;P+R Krowodrza Górka;95.0
2026-05-09 01:30:00;P+R Czerwone Maki;180.0
2026-05-09 01:30:00;P+R Mały Płaszów;153.0
2026-05-09 01:30:00;P+R Nowy Bieżanów;98.0
2026-05-09 01:30:00;P+R Kurdwanów;155.0
2026-05-09 02:00:00;P+R Górka Narodowa;431.0
2026-05-09 02:00:00;P+R Pachońskiego;88.0
2026-05-09 02:00:00;P+R Krowodrza Górka;97.0
2026-05-09 02:00:00;P+R Czerwone Maki;180.0
2026-05-09 02:00:00;P+R Mały Płaszów;153.0
2026-05-09 02:00:00;P+R Nowy Bieżanów;99.0
2026-05-09 02:00:00;P+R Kurdwanów;155.0
2026-05-09 02:30:00;P+R Górka Narodowa;431.0
2026-05-09 02:30:00;P+R Pachońskiego;88.0
2026-05-09 02:30:00;P+R Krowodrza Górka;97.0
2026-05-09 02:30:00;P+R Czerwone Maki;180.0
2026-05-09 02:30:00;P+R Mały Płaszów;153.0
2026-05-09 02:30:00;P+R Nowy Bieżanów;99.0
2026-05-09 02:30:00;P+R Kurdwanów;155.0
2026-05-09 03:00:00;P+R Górka Narodowa;432.0
2026-05-09 03:00:00;P+R Pachońskiego;88.0
2026-05-09 03:00:00;P+R Krowodrza Górka;97.0
2026-05-09 03:00:00;P+R Czerwone Maki;183.0
2026-05-09 03:00:00;P+R Mały Płaszów;154.0
2026-05-09 03:00:00;P+R Nowy Bieżanów;100.0
2026-05-09 03:00:00;P+R Kurdwanów;156.0
2026-05-09 03:30:00;P+R Górka Narodowa;432.0
2026-05-09 03:30:00;P+R Pachońskiego;88.0
2026-05-09 03:30:00;P+R Krowodrza Górka;97.0
2026-05-09 03:30:00;P+R Czerwone Maki;183.0
2026-05-09 03:30:00;P+R Mały Płaszów;154.0
2026-05-09 03:30:00;P+R Nowy Bieżanów;100.0
2026-05-09 03:30:00;P+R Kurdwanów;156.0
2026-05-09 04:00:00;P+R Górka Narodowa;432.0
2026-05-09 04:00:00;P+R Pachońskiego;88.0
2026-05-09 04:00:00;P+R Krowodrza Górka;97.0
2026-05-09 04:00:00;P+R Czerwone Maki;183.0
2026-05-09 04:00:00;P+R Mały Płaszów;154.0
2026-05-09 04:00:00;P+R Nowy Bieżanów;100.0
2026-05-09 04:00:00;P+R Kurdwanów;156.0
2026-05-09 04:30:00;P+R Górka Narodowa;431.0
2026-05-09 04:30:00;P+R Pachońskiego;88.0
2026-05-09 04:30:00;P+R Krowodrza Górka;97.0
2026-05-09 04:30:00;P+R Czerwone Maki;182.0
2026-05-09 04:30:00;P+R Mały Płaszów;154.0
2026-05-09 04:30:00;P+R Nowy Bieżanów;99.0
2026-05-09 04:30:00;P+R Kurdwanów;155.0
2026-05-09 05:00:00;P+R Górka Narodowa;430.0
2026-05-09 05:00:00;P+R Pachońskiego;88.0
2026-05-09 05:00:00;P+R Krowodrza Górka;92.0
2026-05-09 05:00:00;P+R Czerwone Maki;181.0
2026-05-09 05:00:00;P+R Mały Płaszów;154.0
2026-05-09 05:00:00;P+R Nowy Bieżanów;99.0
2026-05-09 05:00:00;P+R Kurdwanów;155.0
2026-05-09 05:30:00;P+R Górka Narodowa;428.0
2026-05-09 05:30:00;P+R Pachońskiego;88.0
2026-05-09 05:30:00;P+R Krowodrza Górka;90.0
2026-05-09 05:30:00;P+R Czerwone Maki;181.0
2026-05-09 05:30:00;P+R Mały Płaszów;154.0
2026-05-09 05:30:00;P+R Nowy Bieżanów;99.0
2026-05-09 05:30:00;P+R Kurdwanów;155.0
2026-05-09 06:00:00;P+R Górka Narodowa;425.0
2026-05-09 06:00:00;P+R Pachońskiego;88.0
2026-05-09 06:00:00;P+R Krowodrza Górka;89.0
2026-05-09 06:00:00;P+R Czerwone Maki;181.0
2026-05-09 06:00:00;P+R Mały Płaszów;154.0
2026-05-09 06:00:00;P+R Nowy Bieżanów;98.0
2026-05-09 06:00:00;P+R Kurdwanów;155.0
2026-05-09 06:30:00;P+R Górka Narodowa;424.0
2026-05-09 06:30:00;P+R Pachońskiego;87.0
2026-05-09 06:30:00;P+R Krowodrza Górka;88.0
2026-05-09 06:30:00;P+R Czerwone Maki;180.0
2026-05-09 06:30:00;P+R Mały Płaszów;153.0
2026-05-09 06:30:00;P+R Nowy Bieżanów;96.0
2026-05-09 06:30:00;P+R Kurdwanów;152.0
2026-05-09 07:00:00;P+R Górka Narodowa;424.0
2026-05-09 07:00:00;P+R Pachońskiego;86.0
2026-05-09 07:00:00;P+R Krowodrza Górka;88.0
2026-05-09 07:00:00;P+R Czerwone Maki;177.0
2026-05-09 07:00:00;P+R Mały Płaszów;152.0
2026-05-09 07:00:00;P+R Nowy Bieżanów;94.0
2026-05-09 07:00:00;P+R Kurdwanów;151.0
2026-05-09 07:30:00;P+R Górka Narodowa;420.0
2026-05-09 07:30:00;P+R Pachońskiego;86.0
2026-05-09 07:30:00;P+R Krowodrza Górka;88.0
2026-05-09 07:30:00;P+R Czerwone Maki;172.0
2026-05-09 07:30:00;P+R Mały Płaszów;150.0
2026-05-09 07:30:00;P+R Nowy Bieżanów;91.0
2026-05-09 07:30:00;P+R Kurdwanów;147.0
2026-05-09 08:00:00;P+R Górka Narodowa;410.0
2026-05-09 08:00:00;P+R Pachońskiego;84.0
2026-05-09 08:00:00;P+R Krowodrza Górka;82.0
2026-05-09 08:00:00;P+R Czerwone Maki;165.0
2026-05-09 08:00:00;P+R Mały Płaszów;146.0
2026-05-09 08:00:00;P+R Nowy Bieżanów;88.0
2026-05-09 08:00:00;P+R Kurdwanów;143.0
2026-05-09 08:30:00;P+R Górka Narodowa;400.0
2026-05-09 08:30:00;P+R Pachońskiego;82.0
2026-05-09 08:30:00;P+R Krowodrza Górka;76.0
2026-05-09 08:30:00;P+R Czerwone Maki;157.0
2026-05-09 08:30:00;P+R Mały Płaszów;146.0
2026-05-09 08:30:00;P+R Nowy Bieżanów;87.0
2026-05-09 08:30:00;P+R Kurdwanów;142.0
2026-05-09 09:00:00;P+R Górka Narodowa;397.0
2026-05-09 09:00:00;P+R Pachońskiego;81.0
2026-05-09 09:00:00;P+R Krowodrza Górka;65.0
2026-05-09 09:00:00;P+R Czerwone Maki;146.0
2026-05-09 09:00:00;P+R Mały Płaszów;146.0
2026-05-09 09:00:00;P+R Nowy Bieżanów;85.0
2026-05-09 09:00:00;P+R Kurdwanów;140.0
2026-05-09 09:30:00;P+R Górka Narodowa;395.0
2026-05-09 09:30:00;P+R Pachońskiego;78.0
2026-05-09 09:30:00;P+R Krowodrza Górka;57.0
2026-05-09 09:30:00;P+R Czerwone Maki;138.0
2026-05-09 09:30:00;P+R Mały Płaszów;146.0
2026-05-09 09:30:00;P+R Nowy Bieżanów;82.0
2026-05-09 09:30:00;P+R Kurdwanów;138.0
2026-05-09 10:00:00;P+R Górka Narodowa;392.0
2026-05-09 10:00:00;P+R Pachońskiego;74.0
2026-05-09 10:00:00;P+R Krowodrza Górka;56.0
2026-05-09 10:00:00;P+R Czerwone Maki;136.0
2026-05-09 10:00:00;P+R Mały Płaszów;144.0
2026-05-09 10:00:00;P+R Nowy Bieżanów;79.0
2026-05-09 10:00:00;P+R Kurdwanów;135.0
2026-05-09 10:30:00;P+R Górka Narodowa;390.0
2026-05-09 10:30:00;P+R Pachońskiego;74.0
2026-05-09 10:30:00;P+R Krowodrza Górka;52.0
2026-05-09 10:30:00;P+R Czerwone Maki;133.0
2026-05-09 10:30:00;P+R Mały Płaszów;141.0
2026-05-09 10:30:00;P+R Nowy Bieżanów;74.0
2026-05-09 10:30:00;P+R Kurdwanów;131.0
2026-05-09 11:00:00;P+R Górka Narodowa;390.0
2026-05-09 11:00:00;P+R Pachońskiego;72.0
2026-05-09 11:00:00;P+R Krowodrza Górka;48.0
2026-05-09 11:00:00;P+R Czerwone Maki;133.0
2026-05-09 11:00:00;P+R Mały Płaszów;140.0
2026-05-09 11:00:00;P+R Nowy Bieżanów;72.0
2026-05-09 11:00:00;P+R Kurdwanów;129.0
2026-05-09 11:30:00;P+R Górka Narodowa;388.0
2026-05-09 11:30:00;P+R Pachońskiego;70.0
2026-05-09 11:30:00;P+R Krowodrza Górka;47.0
2026-05-09 11:30:00;P+R Czerwone Maki;129.0
2026-05-09 11:30:00;P+R Mały Płaszów;139.0
2026-05-09 11:30:00;P+R Nowy Bieżanów;69.0
2026-05-09 11:30:00;P+R Kurdwanów;131.0
2026-05-09 12:00:00;P+R Górka Narodowa;384.0
2026-05-09 12:00:00;P+R Pachońskiego;71.0
2026-05-09 12:00:00;P+R Krowodrza Górka;49.0
2026-05-09 12:00:00;P+R Czerwone Maki;129.0
2026-05-09 12:00:00;P+R Mały Płaszów;138.0
2026-05-09 12:00:00;P+R Nowy Bieżanów;70.0
2026-05-09 12:00:00;P+R Kurdwanów;126.0
2026-05-09 12:30:00;P+R Górka Narodowa;383.0
2026-05-09 12:30:00;P+R Pachońskiego;71.0
2026-05-09 12:30:00;P+R Krowodrza Górka;50.0
2026-05-09 12:30:00;P+R Czerwone Maki;129.0
2026-05-09 12:30:00;P+R Mały Płaszów;139.0
2026-05-09 12:30:00;P+R Nowy Bieżanów;69.0
2026-05-09 12:30:00;P+R Kurdwanów;124.0
2026-05-09 13:00:00;P+R Górka Narodowa;388.0
2026-05-09 13:00:00;P+R Pachońskiego;71.0
2026-05-09 13:00:00;P+R Krowodrza Górka;54.0
2026-05-09 13:00:00;P+R Czerwone Maki;128.0
2026-05-09 13:00:00;P+R Mały Płaszów;139.0
2026-05-09 13:00:00;P+R Nowy Bieżanów;70.0
2026-05-09 13:00:00;P+R Kurdwanów;125.0
2026-05-09 13:30:00;P+R Górka Narodowa;388.0
2026-05-09 13:30:00;P+R Pachońskiego;70.0
2026-05-09 13:30:00;P+R Krowodrza Górka;56.0
2026-05-09 13:30:00;P+R Czerwone Maki;127.0
2026-05-09 13:30:00;P+R Mały Płaszów;139.0
2026-05-09 13:30:00;P+R Nowy Bieżanów;73.0
2026-05-09 13:30:00;P+R Kurdwanów;126.0
2026-05-09 14:00:00;P+R Górka Narodowa;389.0
2026-05-09 14:00:00;P+R Pachońskiego;67.0
2026-05-09 14:00:00;P+R Krowodrza Górka;54.0
2026-05-09 14:00:00;P+R Czerwone Maki;129.0
2026-05-09 14:00:00;P+R Mały Płaszów;137.0
2026-05-09 14:00:00;P+R Nowy Bieżanów;73.0
2026-05-09 14:00:00;P+R Kurdwanów;127.0
2026-05-09 14:30:00;P+R Górka Narodowa;387.0
2026-05-09 14:30:00;P+R Pachońskiego;67.0
2026-05-09 14:30:00;P+R Krowodrza Górka;53.0
2026-05-09 14:30:00;P+R Czerwone Maki;126.0
2026-05-09 14:30:00;P+R Mały Płaszów;134.0
2026-05-09 14:30:00;P+R Nowy Bieżanów;73.0
2026-05-09 14:30:00;P+R Kurdwanów;125.0
2026-05-09 15:00:00;P+R Górka Narodowa;390.0
2026-05-09 15:00:00;P+R Pachońskiego;65.0
2026-05-09 15:00:00;P+R Krowodrza Górka;56.0
2026-05-09 15:00:00;P+R Czerwone Maki;133.0
2026-05-09 15:00:00;P+R Mały Płaszów;132.0
2026-05-09 15:00:00;P+R Nowy Bieżanów;73.0
2026-05-09 15:00:00;P+R Kurdwanów;126.0
2026-05-09 15:30:00;P+R Górka Narodowa;392.0
2026-05-09 15:30:00;P+R Pachońskiego;66.0
2026-05-09 15:30:00;P+R Krowodrza Górka;57.0
2026-05-09 15:30:00;P+R Czerwone Maki;132.0
2026-05-09 15:30:00;P+R Mały Płaszów;131.0
2026-05-09 15:30:00;P+R Nowy Bieżanów;76.0
2026-05-09 15:30:00;P+R Kurdwanów;130.0
2026-05-09 16:00:00;P+R Górka Narodowa;392.0
2026-05-09 16:00:00;P+R Pachońskiego;68.0
2026-05-09 16:00:00;P+R Krowodrza Górka;56.0
2026-05-09 16:00:00;P+R Czerwone Maki;140.0
2026-05-09 16:00:00;P+R Mały Płaszów;130.0
2026-05-09 16:00:00;P+R Nowy Bieżanów;78.0
2026-05-09 16:00:00;P+R Kurdwanów;132.0
2026-05-09 16:30:00;P+R Górka Narodowa;397.0
2026-05-09 16:30:00;P+R Pachońskiego;69.0
2026-05-09 16:30:00;P+R Krowodrza Górka;54.0
2026-05-09 16:30:00;P+R Czerwone Maki;140.0
2026-05-09 16:30:00;P+R Mały Płaszów;133.0
2026-05-09 16:30:00;P+R Nowy Bieżanów;79.0
2026-05-09 16:30:00;P+R Kurdwanów;133.0
2026-05-09 17:00:00;P+R Górka Narodowa;395.0
2026-05-09 17:00:00;P+R Pachońskiego;73.0
